date,item,item_name,dept,dow,holiday,is_closed,tmax_f,weather,snow_tomorrow,payday,produced,sold,wasted,stockout,unit_price,unit_cost,true_demand,lost_sales,true_mean
2023-01-20,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,52.5,cloudy,0,0,60.0,45.0,15.0,0,7.99,3.2,45.0,0.0,39.724
2023-01-20,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,52.5,cloudy,0,0,70.0,45.8,24.200000000000003,0,9.99,3.5,45.8,0.0,55.128
2023-01-20,sushi,Sushi Roll,Fresh Foods,4,,0,52.5,cloudy,0,0,33.0,28.0,5.0,0,8.99,3.8,28.0,0.0,25.453
2023-01-20,sub,Sub / Sandwich,Fresh Foods,4,,0,52.5,cloudy,0,0,30.0,18.0,12.0,0,5.99,1.8,18.0,0.0,18.33
2023-01-21,pizza-whole,Whole Pizza,Pizza,5,,0,51.5,rain,0,0,36.0,29.0,7.0,0,7.99,2.6,29.0,0.0,24.91
2023-01-21,pizza-slice,Pizza Slice,Pizza,5,,0,51.5,rain,0,0,40.0,23.0,17.0,0,3.49,0.9,23.0,0.0,24.276
2023-01-21,doughnut,Doughnut,Bakery,5,,0,51.5,rain,0,0,132.0,116.0,16.0,0,1.19,0.25,116.0,0.0,105.37
2023-01-21,cake,Cake,Bakery,5,,0,51.5,rain,0,0,10.0,5.0,5.0,0,12.99,4.5,5.0,0.0,5.768
2023-01-21,bread,Bread Loaf,Bakery,5,,0,51.5,rain,0,0,39.0,32.0,7.0,0,3.99,1.1,32.0,0.0,27.578
2023-01-21,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,51.5,rain,0,0,44.0,27.0,17.0,0,7.99,3.2,27.0,0.0,32.578
2023-01-21,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,51.5,rain,0,0,45.0,33.5,11.5,0,9.99,3.5,33.5,0.0,37.957
2023-01-21,sushi,Sushi Roll,Fresh Foods,5,,0,51.5,rain,0,0,25.0,22.0,3.0,0,8.99,3.8,22.0,0.0,18.619
2023-01-21,sub,Sub / Sandwich,Fresh Foods,5,,0,51.5,rain,0,0,13.0,12.0,1.0,0,5.99,1.8,12.0,0.0,13.024
2023-01-22,pizza-whole,Whole Pizza,Pizza,6,,0,50.1,sunny,0,0,20.0,20.0,0.0,1,7.99,2.6,21.0,1.0,20.046
2023-01-22,pizza-slice,Pizza Slice,Pizza,6,,0,50.1,sunny,0,0,32.0,24.0,8.0,0,3.49,0.9,24.0,0.0,22.032
2023-01-22,doughnut,Doughnut,Bakery,6,,0,50.1,sunny,0,0,144.0,103.0,41.0,0,1.19,0.25,103.0,0.0,118.654
2023-01-22,cake,Cake,Bakery,6,,0,50.1,sunny,0,0,6.0,4.0,2.0,0,12.99,4.5,4.0,0.0,4.779
2023-01-22,bread,Bread Loaf,Bakery,6,,0,50.1,sunny,0,0,31.0,24.0,7.0,0,3.99,1.1,24.0,0.0,26.555
2023-01-22,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,50.1,sunny,0,0,64.0,51.0,13.0,0,7.99,3.2,51.0,0.0,49.573
2023-01-22,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,50.1,sunny,0,0,45.0,44.0,1.0,0,9.99,3.5,44.0,0.0,41.754
2023-01-22,sushi,Sushi Roll,Fresh Foods,6,,0,50.1,sunny,0,0,19.0,16.0,3.0,0,8.99,3.8,16.0,0.0,16.722
2023-01-22,sub,Sub / Sandwich,Fresh Foods,6,,0,50.1,sunny,0,0,15.0,15.0,0.0,1,5.99,1.8,16.0,1.0,11.947
2023-01-23,pizza-whole,Whole Pizza,Pizza,0,,0,46.3,rain,0,0,18.0,14.0,4.0,0,7.99,2.6,14.0,0.0,13.748
2023-01-23,pizza-slice,Pizza Slice,Pizza,0,,0,46.3,rain,0,0,40.0,23.0,17.0,0,3.49,0.9,23.0,0.0,28.331
2023-01-23,doughnut,Doughnut,Bakery,0,,0,46.3,rain,0,0,84.0,76.0,8.0,0,1.19,0.25,76.0,0.0,64.247
2023-01-23,cake,Cake,Bakery,0,,0,46.3,rain,0,0,3.0,3.0,0.0,1,12.99,4.5,4.0,1.0,2.795
2023-01-23,bread,Bread Loaf,Bakery,0,,0,46.3,rain,0,0,30.0,21.0,9.0,0,3.99,1.1,21.0,0.0,22.741
2023-01-23,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,46.3,rain,0,0,44.0,34.0,10.0,0,7.99,3.2,34.0,0.0,34.63
2023-01-23,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,46.3,rain,0,0,75.0,64.6,10.400000000000006,0,9.99,3.5,64.6,0.0,53.32
2023-01-23,sushi,Sushi Roll,Fresh Foods,0,,0,46.3,rain,0,0,18.0,18.0,0.0,1,8.99,3.8,22.0,4.0,15.839
2023-01-23,sub,Sub / Sandwich,Fresh Foods,0,,0,46.3,rain,0,0,21.0,18.0,3.0,0,5.99,1.8,18.0,0.0,14.847
2023-01-24,pizza-whole,Whole Pizza,Pizza,1,,0,54.2,rain,0,0,15.0,12.0,3.0,0,7.99,2.6,12.0,0.0,12.891
2023-01-24,pizza-slice,Pizza Slice,Pizza,1,,0,54.2,rain,0,0,40.0,27.0,13.0,0,3.49,0.9,27.0,0.0,28.334
2023-01-24,doughnut,Doughnut,Bakery,1,,0,54.2,rain,0,0,96.0,52.0,44.0,0,1.19,0.25,52.0,0.0,59.971
2023-01-24,cake,Cake,Bakery,1,,0,54.2,rain,0,0,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,2.611
2023-01-24,bread,Bread Loaf,Bakery,1,,0,54.2,rain,0,0,34.0,19.0,15.0,0,3.99,1.1,19.0,0.0,21.525
2023-01-24,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,54.2,rain,0,0,48.0,29.0,19.0,0,7.99,3.2,29.0,0.0,30.737
2023-01-24,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,54.2,rain,0,0,70.0,61.2,8.799999999999997,0,9.99,3.5,61.2,0.0,51.557
2023-01-24,sushi,Sushi Roll,Fresh Foods,1,,0,54.2,rain,0,0,22.0,18.0,4.0,0,8.99,3.8,18.0,0.0,16.248
2023-01-24,sub,Sub / Sandwich,Fresh Foods,1,,0,54.2,rain,0,0,19.0,19.0,0.0,1,5.99,1.8,20.0,1.0,14.534
2023-01-25,pizza-whole,Whole Pizza,Pizza,2,,0,52.2,cloudy,0,0,18.0,14.0,4.0,0,7.99,2.6,14.0,0.0,16.236
2023-01-25,pizza-slice,Pizza Slice,Pizza,2,,0,52.2,cloudy,0,0,40.0,31.0,9.0,0,3.49,0.9,31.0,0.0,32.985
2023-01-25,doughnut,Doughnut,Bakery,2,,0,52.2,cloudy,0,0,84.0,68.0,16.0,0,1.19,0.25,68.0,0.0,70.906
2023-01-25,cake,Cake,Bakery,2,,0,52.2,cloudy,0,0,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.319
2023-01-25,bread,Bread Loaf,Bakery,2,,0,52.2,cloudy,0,0,34.0,23.0,11.0,0,3.99,1.1,23.0,0.0,25.221
2023-01-25,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,52.2,cloudy,0,0,40.0,39.0,1.0,0,7.99,3.2,39.0,0.0,36.119
2023-01-25,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,52.2,cloudy,0,0,75.0,56.0,19.0,0,9.99,3.5,56.0,0.0,60.385
2023-01-25,sushi,Sushi Roll,Fresh Foods,2,,0,52.2,cloudy,0,0,24.0,13.0,11.0,0,8.99,3.8,13.0,0.0,18.899
2023-01-25,sub,Sub / Sandwich,Fresh Foods,2,,0,52.2,cloudy,0,0,24.0,15.0,9.0,0,5.99,1.8,15.0,0.0,16.821
2023-01-26,pizza-whole,Whole Pizza,Pizza,3,,0,49.2,rain,0,0,21.0,16.0,5.0,0,7.99,2.6,16.0,0.0,16.333
2023-01-26,pizza-slice,Pizza Slice,Pizza,3,,0,49.2,rain,0,0,40.0,27.0,13.0,0,3.49,0.9,27.0,0.0,29.69
2023-01-26,doughnut,Doughnut,Bakery,3,,0,49.2,rain,0,0,84.0,77.0,7.0,0,1.19,0.25,77.0,0.0,67.737
2023-01-26,cake,Cake,Bakery,3,,0,49.2,rain,0,0,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,3.363
2023-01-26,bread,Bread Loaf,Bakery,3,,0,49.2,rain,0,0,29.0,29.0,0.0,1,3.99,1.1,31.0,2.0,23.871
2023-01-26,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,49.2,rain,0,0,44.0,34.0,10.0,0,7.99,3.2,34.0,0.0,34.375
2023-01-26,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,49.2,rain,0,0,65.0,54.4,10.600000000000001,0,9.99,3.5,54.4,0.0,52.629
2023-01-26,sushi,Sushi Roll,Fresh Foods,3,,0,49.2,rain,0,0,26.0,19.0,7.0,0,8.99,3.8,19.0,0.0,17.706
2023-01-26,sub,Sub / Sandwich,Fresh Foods,3,,0,49.2,rain,0,0,20.0,18.0,2.0,0,5.99,1.8,18.0,0.0,15.006
2023-01-27,pizza-whole,Whole Pizza,Pizza,4,,0,47.6,rain,0,0,38.0,32.0,6.0,0,7.99,2.6,32.0,0.0,27.512
2023-01-27,pizza-slice,Pizza Slice,Pizza,4,,0,47.6,rain,0,0,48.0,28.0,20.0,0,3.49,0.9,28.0,0.0,31.042
2023-01-27,doughnut,Doughnut,Bakery,4,,0,47.6,rain,0,0,132.0,81.0,51.0,0,1.19,0.25,81.0,0.0,79.113
2023-01-27,cake,Cake,Bakery,4,,0,47.6,rain,0,0,5.0,5.0,0.0,1,12.99,4.5,5.0,0.0,4.301
2023-01-27,bread,Bread Loaf,Bakery,4,,0,47.6,rain,0,0,39.0,27.0,12.0,0,3.99,1.1,27.0,0.0,26.233
2023-01-27,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,47.6,rain,0,0,52.0,34.0,18.0,0,7.99,3.2,34.0,0.0,36.143
2023-01-27,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,47.6,rain,0,0,65.0,52.8,12.200000000000003,0,9.99,3.5,52.8,0.0,50.554
2023-01-27,sushi,Sushi Roll,Fresh Foods,4,,0,47.6,rain,0,0,30.0,24.0,6.0,0,8.99,3.8,24.0,0.0,22.667
2023-01-27,sub,Sub / Sandwich,Fresh Foods,4,,0,47.6,rain,0,0,24.0,14.0,10.0,0,5.99,1.8,14.0,0.0,16.297
2023-01-28,pizza-whole,Whole Pizza,Pizza,5,,0,51.4,rain,0,0,35.0,17.0,18.0,0,7.99,2.6,17.0,0.0,24.935
2023-01-28,pizza-slice,Pizza Slice,Pizza,5,,0,51.4,rain,0,0,32.0,20.0,12.0,0,3.49,0.9,20.0,0.0,24.296
2023-01-28,doughnut,Doughnut,Bakery,5,,0,51.4,rain,0,0,132.0,107.0,25.0,0,1.19,0.25,107.0,0.0,105.037
2023-01-28,cake,Cake,Bakery,5,,0,51.4,rain,0,0,9.0,4.0,5.0,0,12.99,4.5,4.0,0.0,5.802
2023-01-28,bread,Bread Loaf,Bakery,5,,0,51.4,rain,0,0,36.0,33.0,3.0,0,3.99,1.1,33.0,0.0,27.399
2023-01-28,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,51.4,rain,0,0,40.0,36.0,4.0,0,7.99,3.2,36.0,0.0,32.551
2023-01-28,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,51.4,rain,0,0,45.0,32.6,12.399999999999999,0,9.99,3.5,32.6,0.0,37.891
2023-01-28,sushi,Sushi Roll,Fresh Foods,5,,0,51.4,rain,0,0,25.0,21.0,4.0,0,8.99,3.8,21.0,0.0,18.707
2023-01-28,sub,Sub / Sandwich,Fresh Foods,5,,0,51.4,rain,0,0,13.0,13.0,0.0,1,5.99,1.8,14.0,1.0,13.065
2023-01-29,pizza-whole,Whole Pizza,Pizza,6,,0,53.1,cloudy,0,0,21.0,18.0,3.0,0,7.99,2.6,18.0,0.0,19.109
2023-01-29,pizza-slice,Pizza Slice,Pizza,6,,0,53.1,cloudy,0,0,32.0,22.0,10.0,0,3.49,0.9,22.0,0.0,20.998
2023-01-29,doughnut,Doughnut,Bakery,6,,0,53.1,cloudy,0,0,144.0,103.0,41.0,0,1.19,0.25,103.0,0.0,112.293
2023-01-29,cake,Cake,Bakery,6,,0,53.1,cloudy,0,0,6.0,6.0,0.0,1,12.99,4.5,7.0,1.0,4.579
2023-01-29,bread,Bread Loaf,Bakery,6,,0,53.1,cloudy,0,0,31.0,26.0,5.0,0,3.99,1.1,26.0,0.0,25.124
2023-01-29,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,53.1,cloudy,0,0,68.0,42.0,26.0,0,7.99,3.2,42.0,0.0,46.814
2023-01-29,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,53.1,cloudy,0,0,50.0,45.6,4.399999999999999,0,9.99,3.5,45.6,0.0,39.167
2023-01-29,sushi,Sushi Roll,Fresh Foods,6,,0,53.1,cloudy,0,0,19.0,13.0,6.0,0,8.99,3.8,13.0,0.0,16.161
2023-01-29,sub,Sub / Sandwich,Fresh Foods,6,,0,53.1,cloudy,0,0,18.0,12.0,6.0,0,5.99,1.8,12.0,0.0,11.529
2023-01-30,pizza-whole,Whole Pizza,Pizza,0,,0,54.6,sunny,0,0,17.0,15.0,2.0,0,7.99,2.6,15.0,0.0,16.052
2023-01-30,pizza-slice,Pizza Slice,Pizza,0,,0,54.6,sunny,0,0,40.0,36.0,4.0,0,3.49,0.9,36.0,0.0,33.074
2023-01-30,doughnut,Doughnut,Bakery,0,,0,54.6,sunny,0,0,84.0,73.0,11.0,0,1.19,0.25,73.0,0.0,74.09
2023-01-30,cake,Cake,Bakery,0,,0,54.6,sunny,0,0,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,3.281
2023-01-30,bread,Bread Loaf,Bakery,0,,0,54.6,sunny,0,0,30.0,30.0,0.0,1,3.99,1.1,31.0,1.0,26.353
2023-01-30,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,54.6,sunny,0,0,44.0,42.0,2.0,0,7.99,3.2,42.0,0.0,39.547
2023-01-30,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,54.6,sunny,0,0,80.0,52.9,27.1,0,9.99,3.5,52.9,0.0,59.9
2023-01-30,sushi,Sushi Roll,Fresh Foods,0,,0,54.6,sunny,0,0,19.0,17.0,2.0,0,8.99,3.8,17.0,0.0,19.071
2023-01-30,sub,Sub / Sandwich,Fresh Foods,0,,0,54.6,sunny,0,0,20.0,17.0,3.0,0,5.99,1.8,17.0,0.0,17.849
2023-01-31,pizza-whole,Whole Pizza,Pizza,1,,0,55.8,rain,0,0,15.0,12.0,3.0,0,7.99,2.6,12.0,0.0,12.9
2023-01-31,pizza-slice,Pizza Slice,Pizza,1,,0,55.8,rain,0,0,40.0,29.0,11.0,0,3.49,0.9,29.0,0.0,28.351
2023-01-31,doughnut,Doughnut,Bakery,1,,0,55.8,rain,0,0,84.0,68.0,16.0,0,1.19,0.25,68.0,0.0,59.667
2023-01-31,cake,Cake,Bakery,1,,0,55.8,rain,0,0,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,2.627
2023-01-31,bread,Bread Loaf,Bakery,1,,0,55.8,rain,0,0,34.0,21.0,13.0,0,3.99,1.1,21.0,0.0,21.378
2023-01-31,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,55.8,rain,0,0,44.0,32.0,12.0,0,7.99,3.2,32.0,0.0,30.571
2023-01-31,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,55.8,rain,0,0,70.0,63.3,6.700000000000003,0,9.99,3.5,63.3,0.0,51.051
2023-01-31,sushi,Sushi Roll,Fresh Foods,1,,0,55.8,rain,0,0,21.0,20.0,1.0,0,8.99,3.8,20.0,0.0,16.422
2023-01-31,sub,Sub / Sandwich,Fresh Foods,1,,0,55.8,rain,0,0,21.0,16.0,5.0,0,5.99,1.8,16.0,0.0,14.669
2023-02-01,pizza-whole,Whole Pizza,Pizza,2,,0,66.0,sunny,0,1,17.0,13.0,4.0,0,7.99,2.6,13.0,0.0,17.91
2023-02-01,pizza-slice,Pizza Slice,Pizza,2,,0,66.0,sunny,0,1,40.0,33.0,7.0,0,3.49,0.9,33.0,0.0,36.385
2023-02-01,doughnut,Doughnut,Bakery,2,,0,66.0,sunny,0,1,96.0,75.0,21.0,0,1.19,0.25,75.0,0.0,76.834
2023-02-01,cake,Cake,Bakery,2,,0,66.0,sunny,0,1,4.0,2.0,2.0,0,12.99,4.5,2.0,0.0,3.681
2023-02-01,bread,Bread Loaf,Bakery,2,,0,66.0,sunny,0,1,32.0,30.0,2.0,0,3.99,1.1,30.0,0.0,27.614
2023-02-01,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,66.0,sunny,0,1,44.0,33.0,11.0,0,7.99,3.2,33.0,0.0,38.426
2023-02-01,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,66.0,sunny,0,1,75.0,56.4,18.6,0,9.99,3.5,56.4,0.0,62.462
2023-02-01,sushi,Sushi Roll,Fresh Foods,2,,0,66.0,sunny,0,1,22.0,20.0,2.0,0,8.99,3.8,20.0,0.0,21.863
2023-02-01,sub,Sub / Sandwich,Fresh Foods,2,,0,66.0,sunny,0,1,21.0,21.0,0.0,1,5.99,1.8,26.0,5.0,19.432
2023-02-02,pizza-whole,Whole Pizza,Pizza,3,,0,59.2,cloudy,0,1,21.0,19.0,2.0,0,7.99,2.6,19.0,0.0,19.064
2023-02-02,pizza-slice,Pizza Slice,Pizza,3,,0,59.2,cloudy,0,1,40.0,29.0,11.0,0,3.49,0.9,29.0,0.0,34.653
2023-02-02,doughnut,Doughnut,Bakery,3,,0,59.2,cloudy,0,1,96.0,74.0,22.0,0,1.19,0.25,74.0,0.0,77.964
2023-02-02,cake,Cake,Bakery,3,,0,59.2,cloudy,0,1,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.948
2023-02-02,bread,Bread Loaf,Bakery,3,,0,59.2,cloudy,0,1,35.0,28.0,7.0,0,3.99,1.1,28.0,0.0,27.654
2023-02-02,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,59.2,cloudy,0,1,44.0,27.0,17.0,0,7.99,3.2,27.0,0.0,39.068
2023-02-02,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,59.2,cloudy,0,1,65.0,38.0,27.0,0,9.99,3.5,38.0,0.0,58.614
2023-02-02,sushi,Sushi Roll,Fresh Foods,3,,0,59.2,cloudy,0,1,28.0,22.0,6.0,0,8.99,3.8,22.0,0.0,21.439
2023-02-02,sub,Sub / Sandwich,Fresh Foods,3,,0,59.2,cloudy,0,1,24.0,11.0,13.0,0,5.99,1.8,11.0,0.0,18.145
2023-02-03,pizza-whole,Whole Pizza,Pizza,4,,0,53.9,rain,0,1,38.0,33.0,5.0,0,7.99,2.6,33.0,0.0,28.897
2023-02-03,pizza-slice,Pizza Slice,Pizza,4,,0,53.9,rain,0,1,48.0,33.0,15.0,0,3.49,0.9,33.0,0.0,32.606
2023-02-03,doughnut,Doughnut,Bakery,4,,0,53.9,rain,0,1,132.0,61.0,71.0,0,1.19,0.25,61.0,0.0,82.247
2023-02-03,cake,Cake,Bakery,4,,0,53.9,rain,0,1,7.0,6.0,1.0,0,12.99,4.5,6.0,0.0,4.544
2023-02-03,bread,Bread Loaf,Bakery,4,,0,53.9,rain,0,1,34.0,19.0,15.0,0,3.99,1.1,19.0,0.0,27.349
2023-02-03,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,53.9,rain,0,1,44.0,31.0,13.0,0,7.99,3.2,31.0,0.0,37.303
2023-02-03,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,53.9,rain,0,1,60.0,48.6,11.399999999999999,0,9.99,3.5,48.6,0.0,51.491
2023-02-03,sushi,Sushi Roll,Fresh Foods,4,,0,53.9,rain,0,1,29.0,24.0,5.0,0,8.99,3.8,24.0,0.0,24.431
2023-02-03,sub,Sub / Sandwich,Fresh Foods,4,,0,53.9,rain,0,1,21.0,18.0,3.0,0,5.99,1.8,18.0,0.0,17.542
2023-02-04,pizza-whole,Whole Pizza,Pizza,5,,0,48.6,rain,0,0,31.0,22.0,9.0,0,7.99,2.6,22.0,0.0,24.94
2023-02-04,pizza-slice,Pizza Slice,Pizza,5,,0,48.6,rain,0,0,32.0,17.0,15.0,0,3.49,0.9,17.0,0.0,24.302
2023-02-04,doughnut,Doughnut,Bakery,5,,0,48.6,rain,0,0,120.0,98.0,22.0,0,1.19,0.25,98.0,0.0,104.928
2023-02-04,cake,Cake,Bakery,5,,0,48.6,rain,0,0,7.0,6.0,1.0,0,12.99,4.5,6.0,0.0,5.839
2023-02-04,bread,Bread Loaf,Bakery,5,,0,48.6,rain,0,0,36.0,25.0,11.0,0,3.99,1.1,25.0,0.0,27.201
2023-02-04,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,48.6,rain,0,0,40.0,35.0,5.0,0,7.99,3.2,35.0,0.0,32.702
2023-02-04,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,48.6,rain,0,0,40.0,37.1,2.8999999999999986,0,9.99,3.5,37.1,0.0,38.186
2023-02-04,sushi,Sushi Roll,Fresh Foods,5,,0,48.6,rain,0,0,24.0,17.0,7.0,0,8.99,3.8,17.0,0.0,18.666
2023-02-04,sub,Sub / Sandwich,Fresh Foods,5,,0,48.6,rain,0,0,15.0,13.0,2.0,0,5.99,1.8,13.0,0.0,13.02
2023-02-05,pizza-whole,Whole Pizza,Pizza,6,,0,52.7,sunny,0,0,23.0,20.0,3.0,0,7.99,2.6,20.0,0.0,20.066
2023-02-05,pizza-slice,Pizza Slice,Pizza,6,,0,52.7,sunny,0,0,32.0,20.0,12.0,0,3.49,0.9,20.0,0.0,22.052
2023-02-05,doughnut,Doughnut,Bakery,6,,0,52.7,sunny,0,0,132.0,105.0,27.0,0,1.19,0.25,105.0,0.0,117.499
2023-02-05,cake,Cake,Bakery,6,,0,52.7,sunny,0,0,7.0,5.0,2.0,0,12.99,4.5,5.0,0.0,4.839
2023-02-05,bread,Bread Loaf,Bakery,6,,0,52.7,sunny,0,0,29.0,28.0,1.0,0,3.99,1.1,28.0,0.0,26.187
2023-02-05,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,52.7,sunny,0,0,60.0,60.0,0.0,1,7.99,3.2,60.0,0.0,49.09
2023-02-05,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,52.7,sunny,0,0,50.0,35.2,14.799999999999997,0,9.99,3.5,35.2,0.0,41.018
2023-02-05,sushi,Sushi Roll,Fresh Foods,6,,0,52.7,sunny,0,0,19.0,14.0,5.0,0,8.99,3.8,14.0,0.0,17.064
2023-02-05,sub,Sub / Sandwich,Fresh Foods,6,,0,52.7,sunny,0,0,16.0,15.0,1.0,0,5.99,1.8,15.0,0.0,12.158
2023-02-06,pizza-whole,Whole Pizza,Pizza,0,,0,58.5,sunny,0,0,17.0,17.0,0.0,1,7.99,2.6,18.0,1.0,16.052
2023-02-06,pizza-slice,Pizza Slice,Pizza,0,,0,58.5,sunny,0,0,40.0,40.0,0.0,1,3.49,0.9,44.0,4.0,33.077
2023-02-06,doughnut,Doughnut,Bakery,0,,0,58.5,sunny,0,0,84.0,73.0,11.0,0,1.19,0.25,73.0,0.0,73.514
2023-02-06,cake,Cake,Bakery,0,,0,58.5,sunny,0,0,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.302
2023-02-06,bread,Bread Loaf,Bakery,0,,0,58.5,sunny,0,0,33.0,28.0,5.0,0,3.99,1.1,28.0,0.0,26.158
2023-02-06,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,58.5,sunny,0,0,44.0,37.0,7.0,0,7.99,3.2,37.0,0.0,39.076
2023-02-06,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,58.5,sunny,0,0,75.0,58.4,16.6,0,9.99,3.5,58.4,0.0,58.627
2023-02-06,sushi,Sushi Roll,Fresh Foods,0,,0,58.5,sunny,0,0,20.0,20.0,0.0,1,8.99,3.8,24.0,4.0,19.437
2023-02-06,sub,Sub / Sandwich,Fresh Foods,0,,0,58.5,sunny,0,0,20.0,19.0,1.0,0,5.99,1.8,19.0,0.0,18.171
2023-02-07,pizza-whole,Whole Pizza,Pizza,1,,0,55.7,sunny,0,0,18.0,15.0,3.0,0,7.99,2.6,15.0,0.0,15.048
2023-02-07,pizza-slice,Pizza Slice,Pizza,1,,0,55.7,sunny,0,0,48.0,34.0,14.0,0,3.49,0.9,34.0,0.0,33.076
2023-02-07,doughnut,Doughnut,Bakery,1,,0,55.7,sunny,0,0,84.0,62.0,22.0,0,1.19,0.25,62.0,0.0,69.34
2023-02-07,cake,Cake,Bakery,1,,0,55.7,sunny,0,0,5.0,1.0,4.0,0,12.99,4.5,1.0,0.0,3.085
2023-02-07,bread,Bread Loaf,Bakery,1,,0,55.7,sunny,0,0,32.0,32.0,0.0,1,3.99,1.1,34.0,2.0,24.754
2023-02-07,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,55.7,sunny,0,0,48.0,34.0,14.0,0,7.99,3.2,34.0,0.0,35.583
2023-02-07,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,55.7,sunny,0,0,80.0,55.0,25.0,0,9.99,3.5,55.0,0.0,59.297
2023-02-07,sushi,Sushi Roll,Fresh Foods,1,,0,55.7,sunny,0,0,26.0,22.0,4.0,0,8.99,3.8,22.0,0.0,19.293
2023-02-07,sub,Sub / Sandwich,Fresh Foods,1,,0,55.7,sunny,0,0,23.0,17.0,6.0,0,5.99,1.8,17.0,0.0,17.214
2023-02-08,pizza-whole,Whole Pizza,Pizza,2,,0,49.8,sunny,0,0,17.0,17.0,0.0,1,7.99,2.6,17.0,0.0,17.052
2023-02-08,pizza-slice,Pizza Slice,Pizza,2,,0,49.8,sunny,0,0,40.0,35.0,5.0,0,3.49,0.9,35.0,0.0,34.65
2023-02-08,doughnut,Doughnut,Bakery,2,,0,49.8,sunny,0,0,96.0,59.0,37.0,0,1.19,0.25,59.0,0.0,74.059
2023-02-08,cake,Cake,Bakery,2,,0,49.8,sunny,0,0,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.529
2023-02-08,bread,Bread Loaf,Bakery,2,,0,49.8,sunny,0,0,36.0,20.0,16.0,0,3.99,1.1,20.0,0.0,26.1
2023-02-08,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,49.8,sunny,0,0,44.0,44.0,0.0,1,7.99,3.2,45.0,1.0,37.978
2023-02-08,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,49.8,sunny,0,0,65.0,61.2,3.799999999999997,0,9.99,3.5,61.2,0.0,63.519
2023-02-08,sushi,Sushi Roll,Fresh Foods,2,,0,49.8,sunny,0,0,22.0,15.0,7.0,0,8.99,3.8,15.0,0.0,19.961
2023-02-08,sub,Sub / Sandwich,Fresh Foods,2,,0,49.8,sunny,0,0,22.0,20.0,2.0,0,5.99,1.8,20.0,0.0,17.723
2023-02-09,pizza-whole,Whole Pizza,Pizza,3,,0,45.8,rain,0,0,23.0,18.0,5.0,0,7.99,2.6,18.0,0.0,16.334
2023-02-09,pizza-slice,Pizza Slice,Pizza,3,,0,45.8,rain,0,0,40.0,32.0,8.0,0,3.49,0.9,32.0,0.0,29.698
2023-02-09,doughnut,Doughnut,Bakery,3,,0,45.8,rain,0,0,84.0,68.0,16.0,0,1.19,0.25,68.0,0.0,67.436
2023-02-09,cake,Cake,Bakery,3,,0,45.8,rain,0,0,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,3.407
